[Header]2022-03-18 15:25:29,171 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 15:25:35,444 [ 4] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-03-18 15:25:35,444 [ 4] INFO  SNSelfOrder.App:   ItemModValue:637832139354447559
2022-03-18 15:25:35,668 [ 4] INFO  SNSelfOrder.App:  itemmodifier:220
2022-03-18 15:25:35,668 [ 4] INFO  SNSelfOrder.App:   ItemVarietyValue:637832139356689339
2022-03-18 15:25:35,747 [ 4] INFO  SNSelfOrder.App:  itemvariety:60
2022-03-18 15:25:35,756 [ 4] INFO  SNSelfOrder.App:  promotions:2
2022-03-18 15:25:35,757 [ 4] INFO  SNSelfOrder.App:  end download check 
[Header]2022-03-18 15:53:05,737 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 15:53:05,754 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 15:53:05,755 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 15:53:05,755 [ 1] INFO  SNSelfOrder.App: Data Path atC:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 15:53:05,755 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 15:53:06,408 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 15:53:08,908 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"4C-72-B9-F8-CA-D1","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 15:53:09,352 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"","MAC":"","RetCode":"907","Message":"Connection code is registered by another station","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 15:53:09,394 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-03-18 15:53:12,942 [16] INFO  SNSelfOrder.App: image path is C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\images
2022-03-18 15:53:12,943 [16] INFO  SNSelfOrder.App:  PageImage:6015
2022-03-18 15:53:12,947 [16] INFO  SNSelfOrder.App:  mod_button:0
2022-03-18 15:53:13,014 [16] INFO  SNSelfOrder.App:  posfastkey02:66
2022-03-18 15:53:13,023 [16] INFO  SNSelfOrder.App:  posfastkey02 image:6
2022-03-18 15:53:13,072 [16] INFO  SNSelfOrder.App:  psitem:49
2022-03-18 15:53:13,076 [16] INFO  SNSelfOrder.App:  psitem image:2
2022-03-18 15:53:13,077 [16] INFO  SNSelfOrder.App:  itemcombo:1
2022-03-18 15:53:13,252 [16] INFO  SNSelfOrder.App:  modifier:19
2022-03-18 15:53:13,253 [16] INFO  SNSelfOrder.App:  modifier image:0
2022-03-18 15:53:13,311 [16] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-03-18 15:53:13,311 [16] INFO  SNSelfOrder.App:   ItemModValue:637832155933112660
2022-03-18 15:53:13,552 [16] INFO  SNSelfOrder.App:  itemmodifier:237
2022-03-18 15:53:13,552 [16] INFO  SNSelfOrder.App:   ItemVarietyValue:637832155935526113
2022-03-18 15:53:13,627 [16] INFO  SNSelfOrder.App:  itemvariety:52
2022-03-18 15:53:13,637 [16] INFO  SNSelfOrder.App:  promotions:2
2022-03-18 15:53:13,638 [16] INFO  SNSelfOrder.App:  end download check 
[Header]2022-03-18 16:03:24,459 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 16:03:24,473 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:03:24,473 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 16:03:24,473 [ 1] INFO  SNSelfOrder.App: Data Path atC:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:03:24,473 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 16:03:25,078 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 16:03:25,078 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 16:03:25,078 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-03-18 16:03:36,515 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"4C-72-B9-F8-CA-D1","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 16:03:36,950 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"","MAC":"","RetCode":"907","Message":"Connection code is registered by another station","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 16:03:36,987 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-03-18 16:03:46,613 [13] INFO  SNSelfOrder.App: image path is C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\images
2022-03-18 16:03:46,615 [13] INFO  SNSelfOrder.App:  PageImage:7501
2022-03-18 16:03:46,618 [13] INFO  SNSelfOrder.App:  mod_button:0
2022-03-18 16:03:46,683 [13] INFO  SNSelfOrder.App:  posfastkey02:64
2022-03-18 16:03:46,692 [13] INFO  SNSelfOrder.App:  posfastkey02 image:6
2022-03-18 16:03:46,743 [13] INFO  SNSelfOrder.App:  psitem:50
2022-03-18 16:03:46,749 [13] INFO  SNSelfOrder.App:  psitem image:5
2022-03-18 16:03:46,751 [13] INFO  SNSelfOrder.App:  itemcombo:1
2022-03-18 16:03:46,928 [13] INFO  SNSelfOrder.App:  modifier:18
2022-03-18 16:03:46,929 [13] INFO  SNSelfOrder.App:  modifier image:0
2022-03-18 16:03:46,991 [13] INFO  SNSelfOrder.App:  psmodsetti image:2
2022-03-18 16:03:46,991 [13] INFO  SNSelfOrder.App:   ItemModValue:637832162269916246
2022-03-18 16:03:47,224 [13] INFO  SNSelfOrder.App:  itemmodifier:230
2022-03-18 16:03:47,225 [13] INFO  SNSelfOrder.App:   ItemVarietyValue:637832162272250289
2022-03-18 16:03:47,289 [13] INFO  SNSelfOrder.App:  itemvariety:47
2022-03-18 16:03:47,297 [13] INFO  SNSelfOrder.App:  promotions:2
2022-03-18 16:03:47,298 [13] INFO  SNSelfOrder.App:  end download check 
[Header]2022-03-18 16:04:45,074 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 16:04:45,089 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:04:45,090 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 16:04:45,090 [ 1] INFO  SNSelfOrder.App: Data Path atC:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:04:45,090 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 16:04:45,721 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 16:04:45,722 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 16:04:45,722 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
[Header]2022-03-18 16:05:53,825 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 16:05:53,840 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:05:53,840 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 16:05:53,840 [ 1] INFO  SNSelfOrder.App: Data Path atC:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:05:53,840 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 16:05:54,457 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 16:05:54,457 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 16:05:54,457 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
[Header]2022-03-18 16:09:08,849 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 16:09:08,860 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:09:08,861 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 16:09:08,861 [ 1] INFO  SNSelfOrder.App: PRPosUtils App  Root Path atC:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 16:09:08,861 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
[Header]2022-03-18 17:24:53,934 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 17:24:53,948 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:24:53,949 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 17:24:53,949 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:24:53,949 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 17:25:24,278 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 17:25:24,278 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 17:25:24,278 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-03-18 17:25:51,869 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"4C-72-B9-F8-CA-D1","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:25:52,351 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"","MAC":"","RetCode":"907","Message":"Connection code is registered by another station","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:25:52,387 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-03-18 17:25:59,920 [17] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\images
2022-03-18 17:25:59,923 [17] INFO  SNSelfOrder.App:  PageImage:27795
2022-03-18 17:25:59,927 [17] INFO  SNSelfOrder.App:  mod_button:0
2022-03-18 17:25:59,995 [17] INFO  SNSelfOrder.App:  posfastkey02:67
2022-03-18 17:26:00,009 [17] INFO  SNSelfOrder.App:  posfastkey02 image:11
2022-03-18 17:26:00,062 [17] INFO  SNSelfOrder.App:  psitem:52
2022-03-18 17:26:00,065 [17] INFO  SNSelfOrder.App:  psitem image:2
2022-03-18 17:26:00,067 [17] INFO  SNSelfOrder.App:  itemcombo:1
2022-03-18 17:26:00,239 [17] INFO  SNSelfOrder.App:  modifier:13
2022-03-18 17:26:00,240 [17] INFO  SNSelfOrder.App:  modifier image:0
2022-03-18 17:26:00,300 [17] INFO  SNSelfOrder.App:  psmodsetti image:2
2022-03-18 17:26:00,300 [17] INFO  SNSelfOrder.App:   ItemModValue:637832211603001271
2022-03-18 17:26:00,537 [17] INFO  SNSelfOrder.App:  itemmodifier:233
2022-03-18 17:26:00,537 [17] INFO  SNSelfOrder.App:   ItemVarietyValue:637832211605371730
2022-03-18 17:26:00,604 [17] INFO  SNSelfOrder.App:  itemvariety:49
2022-03-18 17:26:00,615 [17] INFO  SNSelfOrder.App:  promotions:3
2022-03-18 17:26:00,616 [17] INFO  SNSelfOrder.App:  end download check 
[Header]2022-03-18 17:28:51,644 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 17:28:51,661 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:28:51,662 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 17:28:51,662 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:28:51,662 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 17:28:52,310 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 17:28:52,310 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 17:28:52,310 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-03-18 17:28:54,707 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"4C-72-B9-F8-CA-D1","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:28:55,158 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"","MAC":"","RetCode":"907","Message":"Connection code is registered by another station","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:28:55,196 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-03-18 17:28:58,542 [ 6] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\images
2022-03-18 17:28:58,543 [ 6] INFO  SNSelfOrder.App:  PageImage:5847
2022-03-18 17:28:58,546 [ 6] INFO  SNSelfOrder.App:  mod_button:0
2022-03-18 17:28:58,617 [ 6] INFO  SNSelfOrder.App:  posfastkey02:69
2022-03-18 17:28:58,626 [ 6] INFO  SNSelfOrder.App:  posfastkey02 image:7
2022-03-18 17:28:58,679 [ 6] INFO  SNSelfOrder.App:  psitem:52
2022-03-18 17:28:58,683 [ 6] INFO  SNSelfOrder.App:  psitem image:4
2022-03-18 17:28:58,687 [ 6] INFO  SNSelfOrder.App:  itemcombo:2
2022-03-18 17:28:58,860 [ 6] INFO  SNSelfOrder.App:  modifier:13
2022-03-18 17:28:58,861 [ 6] INFO  SNSelfOrder.App:  modifier image:0
2022-03-18 17:28:58,915 [ 6] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-03-18 17:28:58,915 [ 6] INFO  SNSelfOrder.App:   ItemModValue:637832213389153637
2022-03-18 17:28:59,171 [ 6] INFO  SNSelfOrder.App:  itemmodifier:252
2022-03-18 17:28:59,171 [ 6] INFO  SNSelfOrder.App:   ItemVarietyValue:637832213391717091
2022-03-18 17:28:59,255 [ 6] INFO  SNSelfOrder.App:  itemvariety:62
2022-03-18 17:28:59,266 [ 6] INFO  SNSelfOrder.App:  promotions:3
2022-03-18 17:28:59,268 [ 6] INFO  SNSelfOrder.App:  end download check 
[Header]2022-03-18 17:31:06,881 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 17:31:06,898 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:31:06,899 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 17:31:06,899 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:31:06,899 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 17:31:07,530 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 17:31:07,531 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 17:31:07,531 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
[Header]2022-03-18 17:32:53,582 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 17:32:53,597 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:32:53,600 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 17:32:53,600 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:32:53,600 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 17:32:54,168 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 17:32:54,168 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 17:32:54,168 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-03-18 17:32:57,154 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"4C-72-B9-F8-CA-D1","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:32:57,586 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"","MAC":"","RetCode":"907","Message":"Connection code is registered by another station","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:32:57,629 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-03-18 17:33:01,165 [13] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\images
2022-03-18 17:33:01,166 [13] INFO  SNSelfOrder.App:  PageImage:6060
2022-03-18 17:33:01,169 [13] INFO  SNSelfOrder.App:  mod_button:0
2022-03-18 17:33:01,258 [13] INFO  SNSelfOrder.App:  posfastkey02:88
2022-03-18 17:33:01,274 [13] INFO  SNSelfOrder.App:  posfastkey02 image:10
2022-03-18 17:33:01,350 [13] INFO  SNSelfOrder.App:  psitem:75
2022-03-18 17:33:01,354 [13] INFO  SNSelfOrder.App:  psitem image:3
2022-03-18 17:33:01,356 [13] INFO  SNSelfOrder.App:  itemcombo:1
2022-03-18 17:33:01,541 [13] INFO  SNSelfOrder.App:  modifier:19
2022-03-18 17:33:01,542 [13] INFO  SNSelfOrder.App:  modifier image:0
2022-03-18 17:33:01,620 [13] INFO  SNSelfOrder.App:  psmodsetti image:2
2022-03-18 17:33:01,620 [13] INFO  SNSelfOrder.App:   ItemModValue:637832215816204028
2022-03-18 17:33:01,901 [13] INFO  SNSelfOrder.App:  itemmodifier:276
2022-03-18 17:33:01,901 [13] INFO  SNSelfOrder.App:   ItemVarietyValue:637832215819011999
2022-03-18 17:33:01,989 [13] INFO  SNSelfOrder.App:  itemvariety:65
2022-03-18 17:33:01,998 [13] INFO  SNSelfOrder.App:  promotions:2
2022-03-18 17:33:01,999 [13] INFO  SNSelfOrder.App:  end download check 
[Header]2022-03-18 17:36:42,193 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-03-18 17:36:42,210 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:36:42,211 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-03-18 17:36:42,211 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder
2022-03-18 17:36:42,211 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\db\prposdb.db3
2022-03-18 17:36:42,867 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-03-18 17:36:42,867 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-03-18 17:36:42,867 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-03-18 17:36:45,315 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"4C-72-B9-F8-CA-D1","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:36:45,774 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"","MAC":"","RetCode":"907","Message":"Connection code is registered by another station","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-03-18 17:36:45,815 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-03-18 17:36:49,123 [12] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\PRSelfOrder_GIOV2\PRSelfOrder\PRSelfOrder\images
2022-03-18 17:36:49,124 [12] INFO  SNSelfOrder.App:  PageImage:6473
2022-03-18 17:36:49,128 [12] INFO  SNSelfOrder.App:  mod_button:0
2022-03-18 17:36:49,184 [12] INFO  SNSelfOrder.App:  posfastkey02:55
2022-03-18 17:36:49,193 [12] INFO  SNSelfOrder.App:  posfastkey02 image:6
2022-03-18 17:36:49,245 [12] INFO  SNSelfOrder.App:  psitem:51
